,latBin,lonBin,updated_type,updated_subtype,counts
8011,41.93,-87.78,Hazard,On shoulder car stopped,6
9930,41.97,-87.68,Hazard,Weather flood,6
5480,41.86,-87.75,Hazard,Unclassified,6
5476,41.86,-87.75,Hazard,On road emergency vehicle,6
822,41.7,-87.67,Hazard,On road,6
522,41.68,-87.61,Hazard,On road traffic light fault,6
7306,41.910000000000004,-87.73,Road_closed,Unclassified,6
4065,41.81,-87.73,Accident,Minor,6
2765,41.77,-87.65,Hazard,On road traffic light fault,6
2809,41.77,-87.63,Hazard,Weather,6
10334,41.980000000000004,-87.74,Hazard,On shoulder car stopped,6
5401,41.85,-87.63,Hazard,On road traffic light fault,6
5383,41.85,-87.64,Hazard,Weather,6
10317,41.980000000000004,-87.75,Hazard,Unclassified,6
2805,41.77,-87.63,Hazard,On road traffic light fault,6
8106,41.93,-87.73,Hazard,Weather flood,6
4290,41.81,-87.59,Jam,Heavy traffic,6
8073,41.93,-87.75,Road_closed,Unclassified,6
2272,41.76,-87.71000000000001,Hazard,On road,6
8066,41.93,-87.75,Hazard,Weather,6
8051,41.93,-87.76,Jam,Moderate traffic,6
8155,41.93,-87.71000000000001,Road_closed,Event,6
2205,41.75,-87.58,Hazard,On road traffic light fault,6
8126,41.93,-87.72,Hazard,Weather flood,6
9831,41.97,-87.73,Hazard,On road traffic light fault,6
887,41.7,-87.62,Jam,Unclassified,6
5521,41.86,-87.73,Road_closed,Unclassified,6
5514,41.86,-87.73,Hazard,On shoulder car stopped,6
5506,41.86,-87.73,Accident,Unclassified,6
903,41.7,-87.61,Jam,Unclassified,6
940,41.7,-87.59,Hazard,Unclassified,6
7358,41.910000000000004,-87.7,Hazard,On road traffic light fault,6
7339,41.910000000000004,-87.71000000000001,Hazard,Weather,6
10360,41.980000000000004,-87.72,Hazard,On shoulder car stopped,6
4910,41.84,-87.73,Hazard,On road emergency vehicle,6
4901,41.84,-87.74,Jam,Moderate traffic,6
5371,41.85,-87.64,Accident,Minor,6
3012,41.78,-87.74,Hazard,On road emergency vehicle,6
7301,41.910000000000004,-87.73,Hazard,Weather,6
2911,41.77,-87.57000000000001,Hazard,On road object,6
7297,41.910000000000004,-87.73,Hazard,On road object,6
7285,41.910000000000004,-87.74,Hazard,On shoulder car stopped,6
2924,41.78,-87.81,Hazard,On road car stopped,6
7282,41.910000000000004,-87.74,Hazard,On road object,6
10418,41.980000000000004,-87.69,Jam,Moderate traffic,6
4920,41.84,-87.73,Road_closed,Unclassified,6
10410,41.980000000000004,-87.69,Hazard,On road car stopped,6
10406,41.980000000000004,-87.7,Road_closed,Unclassified,6
10384,41.980000000000004,-87.71000000000001,Jam,Moderate traffic,6
2934,41.78,-87.81,Jam,Moderate traffic,6
964,41.7,-87.57000000000001,Hazard,On road,6
8191,41.93,-87.69,Hazard,On road traffic light fault,6
2185,41.75,-87.59,Hazard,On road lane closed,6
4315,41.82,-87.74,Accident,Minor,6
2144,41.75,-87.62,Jam,Stand still traffic,6
8207,41.93,-87.68,Hazard,On road car stopped,6
9767,41.97,-87.76,Hazard,Weather,6
954,41.7,-87.58,Hazard,On road emergency vehicle,6
950,41.7,-87.58,Accident,Unclassified,6
6120,41.87,-87.63,Accident,Minor,6
7232,41.910000000000004,-87.77,Hazard,On road emergency vehicle,6
7225,41.910000000000004,-87.78,Road_closed,Unclassified,6
7179,41.910000000000004,-87.81,Hazard,On road,6
7166,41.9,-87.62,Hazard,On road construction,6
3009,41.78,-87.74,Hazard,On road,6
3008,41.78,-87.74,Accident,Unclassified,6
3976,41.800000000000004,-87.59,Hazard,Weather flood,6
4000,41.81,-87.76,Accident,Major,6
3990,41.81,-87.77,Hazard,On road object,6
9693,41.97,-87.79,Hazard,On road emergency vehicle,6
1021,41.71,-87.67,Road_closed,Unclassified,6
9648,41.97,-87.82000000000001,Hazard,On road pot hole,6
9642,41.97,-87.83,Jam,Unclassified,6
9624,41.97,-87.84,Hazard,On road object,6
7092,41.9,-87.66,Hazard,Weather,6
5332,41.85,-87.66,Hazard,On road object,6
4955,41.84,-87.71000000000001,Road_closed,Unclassified,6
10462,41.980000000000004,-87.67,Road_closed,Event,6
10451,41.980000000000004,-87.67,Hazard,On road traffic light fault,6
10447,41.980000000000004,-87.67,Hazard,On road emergency vehicle,6
497,41.68,-87.63,Jam,Unclassified,6
3084,41.78,-87.69,Hazard,On road traffic light fault,6
8236,41.93,-87.67,Hazard,Weather,6
8228,41.93,-87.67,Hazard,On road car stopped,6
4301,41.82,-87.75,Hazard,On road construction,6
9604,41.97,-87.85000000000001,Hazard,On road car stopped,6
1092,41.71,-87.63,Hazard,Unclassified,6
3098,41.78,-87.68,Hazard,On shoulder car stopped,6
3966,41.800000000000004,-87.59,Accident,Major,6
6175,41.88,-87.78,Jam,Stand still traffic,6
7022,41.9,-87.69,Hazard,Weather,6
7004,41.9,-87.7,Hazard,On shoulder car stopped,6
8366,41.94,-87.81,Hazard,Unclassified,6
4368,41.82,-87.72,Hazard,On road traffic light fault,6
2024,41.75,-87.68,Hazard,On road construction,6
8347,41.94,-87.82000000000001,Hazard,On road pot hole,6
8295,41.93,-87.64,Hazard,Weather,6
2058,41.75,-87.66,Hazard,On road construction,6
2097,41.75,-87.64,Hazard,On shoulder car stopped,6
980,41.7,-87.56,Hazard,On shoulder car stopped,6
4762,41.83,-87.67,Road_closed,Event,6
3156,41.78,-87.64,Hazard,Weather flood,6
6983,41.9,-87.71000000000001,Hazard,On road object,6
10558,41.99,-87.81,Hazard,On road emergency vehicle,6
10554,41.99,-87.81,Accident,Unclassified,6
430,41.68,-87.68,Hazard,On road pot hole,6
10529,41.99,-87.83,Hazard,On road object,6
6204,41.88,-87.76,Hazard,On road traffic light fault,6
2012,41.75,-87.69,Hazard,On road object,6
8380,41.94,-87.8,Hazard,On road object,6
8376,41.94,-87.8,Hazard,On road,6
8375,41.94,-87.8,Accident,Unclassified,6
1067,41.71,-87.64,Hazard,On road object,6
9616,41.97,-87.85000000000001,Jam,Unclassified,6
4754,41.83,-87.67,Hazard,Weather,6
5553,41.86,-87.71000000000001,Hazard,Weather flood,6
5545,41.86,-87.71000000000001,Hazard,On road construction,6
8442,41.94,-87.76,Hazard,On road emergency vehicle,6
8428,41.94,-87.77,Hazard,On road traffic light fault,6
8410,41.94,-87.78,Hazard,On road emergency vehicle,6
9567,41.97,-87.89,Hazard,Weather,6
4731,41.83,-87.68,Hazard,Weather fog,6
4729,41.83,-87.68,Hazard,Weather,6
5845,41.87,-87.75,Hazard,Weather,6
6186,41.88,-87.77,Hazard,On road traffic light fault,6
6966,41.9,-87.72,Hazard,On road object,6
6964,41.9,-87.72,Hazard,On road construction,6
10606,41.99,-87.79,Jam,Moderate traffic,6
5318,41.85,-87.67,Hazard,Weather,6
5010,41.84,-87.67,Accident,Minor,6
10581,41.99,-87.8,Hazard,On shoulder car stopped,6
414,41.68,-87.69,Hazard,On road construction,6
6216,41.88,-87.75,Hazard,On road car stopped,6
1929,41.74,-87.57000000000001,Accident,Unclassified,6
9508,41.96,-87.65,Hazard,On road traffic light fault,6
4682,41.83,-87.7,Hazard,Unclassified,6
9498,41.96,-87.65,Accident,Major,6
1214,41.72,-87.68,Hazard,On shoulder car stopped,6
4404,41.82,-87.71000000000001,Road_closed,Unclassified,6
5828,41.87,-87.76,Road_closed,Unclassified,6
3947,41.800000000000004,-87.61,Road_closed,Unclassified,6
6205,41.88,-87.76,Hazard,On shoulder car stopped,6
3195,41.78,-87.62,Road_closed,Unclassified,6
6932,41.9,-87.74,Hazard,On road traffic light fault,6
6900,41.9,-87.76,Jam,Moderate traffic,6
3249,41.78,-87.58,Accident,Minor,6
6892,41.9,-87.76,Hazard,On road emergency vehicle,6
6887,41.9,-87.77,Road_closed,Unclassified,6
1961,41.75,-87.74,Jam,Unclassified,6
1242,41.72,-87.66,Hazard,On road construction,6
1240,41.72,-87.66,Hazard,On road,6
9402,41.96,-87.7,Hazard,On road traffic light fault,6
1281,41.72,-87.64,Jam,Unclassified,6
1279,41.72,-87.64,Jam,Heavy traffic,6
9393,41.96,-87.7,Accident,Major,6
4440,41.82,-87.69,Jam,Moderate traffic,6
1917,41.74,-87.58,Hazard,On road traffic light fault,6
6876,41.9,-87.77,Hazard,On road construction,6
10652,41.99,-87.76,Accident,Major,6
10632,41.99,-87.77,Accident,Minor,6
398,41.68,-87.72,Hazard,Unclassified,6
3283,41.79,-87.81,Jam,Moderate traffic,6
3917,41.800000000000004,-87.62,Accident,Unclassified,6
6238,41.88,-87.74,Hazard,On road object,6
8508,41.94,-87.73,Hazard,Unclassified,6
9368,41.96,-87.72,Jam,Moderate traffic,6
1297,41.72,-87.63,Hazard,Weather,6
9324,41.96,-87.74,Hazard,On road traffic light fault,6
5820,41.87,-87.76,Hazard,Weather,6
5803,41.87,-87.77,Road_closed,Unclassified,6
3294,41.79,-87.8,Hazard,On road object,6
10752,41.99,-87.71000000000001,Accident,Minor,6
10743,41.99,-87.72,Hazard,Weather,6
323,41.67,-87.61,Accident,Minor,6
5274,41.85,-87.69,Hazard,On road car stopped,6
10693,41.99,-87.74,Hazard,On road car stopped,6
3331,41.79,-87.78,Hazard,On shoulder car stopped,6
3324,41.79,-87.78,Accident,Unclassified,6
1881,41.74,-87.60000000000001,Hazard,On road emergency vehicle,6
1880,41.74,-87.60000000000001,Hazard,On road,6
5590,41.86,-87.69,Hazard,Weather,6
8731,41.95,-87.89,Hazard,On road car stopped,6
1752,41.74,-87.7,Hazard,On road,6
8711,41.95,-87.9,Accident,Unclassified,6
8623,41.94,-87.67,Hazard,On road traffic light fault,6
3356,41.79,-87.77,Road_closed,Unclassified,6
3374,41.79,-87.75,Accident,Major,6
3367,41.79,-87.76,Hazard,Weather,6
3388,41.79,-87.75,Hazard,Weather,6
234,41.660000000000004,-87.59,Hazard,On road car stopped,6
5045,41.84,-87.66,Hazard,Weather,6
5256,41.85,-87.7,Hazard,On road emergency vehicle,6
6271,41.88,-87.72,Hazard,On road emergency vehicle,6
1829,41.74,-87.64,Hazard,Weather flood,6
1828,41.74,-87.64,Hazard,On shoulder car stopped,6
9383,41.96,-87.71000000000001,Hazard,On road traffic light fault,6
9380,41.96,-87.71000000000001,Hazard,On road lane closed,6
8763,41.95,-87.84,Accident,Minor,6
1333,41.72,-87.60000000000001,Hazard,On road emergency vehicle,6
1349,41.72,-87.59,Hazard,On road emergency vehicle,6
9297,41.96,-87.75,Hazard,On road lane closed,6
1414,41.730000000000004,-87.73,Hazard,On road emergency vehicle,6
4479,41.82,-87.66,Hazard,On road pot hole,6
8747,41.95,-87.85000000000001,Accident,Unclassified,6
3430,41.79,-87.73,Road_closed,Unclassified,6
3489,41.79,-87.68,Accident,Unclassified,6
5078,41.84,-87.65,Road_closed,Event,6
10873,41.99,-87.66,Jam,Moderate traffic,6
10871,41.99,-87.66,Hazard,Weather fog,6
10863,41.99,-87.66,Hazard,On road emergency vehicle,6
10838,41.99,-87.67,Accident,Minor,6
3506,41.79,-87.67,Hazard,On road object,6
8733,41.95,-87.89,Hazard,On road emergency vehicle,6
4620,41.83,-87.73,Accident,Unclassified,6
9184,41.96,-87.85000000000001,Jam,Unclassified,6
9176,41.96,-87.85000000000001,Hazard,On road emergency vehicle,6
9173,41.96,-87.85000000000001,Hazard,On road,6
1428,41.730000000000004,-87.72,Hazard,On road construction,6
9144,41.96,-87.89,Hazard,On road object,6
1704,41.74,-87.73,Hazard,On road object,6
8802,41.95,-87.81,Hazard,On road object,6
4498,41.82,-87.65,Hazard,On road pot hole,6
3869,41.800000000000004,-87.65,Hazard,On road traffic light fault,6
3862,41.800000000000004,-87.65,Accident,Unclassified,6
3499,41.79,-87.68,Jam,Stand still traffic,6
3495,41.79,-87.68,Hazard,On shoulder car stopped,6
10950,42.0,-87.78,Hazard,On road object,6
10916,42.0,-87.82000000000001,Hazard,On shoulder car stopped,6
5756,41.87,-87.79,Jam,Unclassified,6
8854,41.95,-87.78,Hazard,On road object,6
4604,41.83,-87.74,Accident,Unclassified,6
1473,41.730000000000004,-87.68,Hazard,On road object,6
1466,41.730000000000004,-87.69,Jam,Heavy traffic,6
1462,41.730000000000004,-87.69,Hazard,On road object,6
1461,41.730000000000004,-87.69,Hazard,On road,6
1689,41.74,-87.74,Hazard,On road traffic light fault,6
1686,41.74,-87.74,Hazard,On road construction,6
10906,42.0,-87.83,Jam,Unclassified,6
192,41.660000000000004,-87.63,Hazard,On shoulder car stopped,6
6657,41.89,-87.69,Hazard,Weather,6
3850,41.800000000000004,-87.66,Hazard,On road object,6
3558,41.79,-87.64,Hazard,Weather flood,6
3557,41.79,-87.64,Hazard,Weather,6
6313,41.88,-87.7,Hazard,Weather flood,6
8804,41.95,-87.81,Hazard,On road traffic light fault,6
6428,41.88,-87.64,Accident,Minor,6
6504,41.89,-87.78,Jam,Unclassified,6
76,41.65,-87.61,Jam,Unclassified,6
73,41.65,-87.61,Hazard,Weather flood,6
11105,42.01,-87.81,Jam,Heavy traffic,6
11090,42.01,-87.82000000000001,Hazard,Unclassified,6
11049,42.0,-87.67,Accident,Minor,6
87,41.65,-87.60000000000001,Jam,Unclassified,6
3774,41.800000000000004,-87.71000000000001,Hazard,On road emergency vehicle,6
9023,41.95,-87.69,Hazard,On road car stopped,6
1526,41.730000000000004,-87.64,Accident,Unclassified,6
8997,41.95,-87.71000000000001,Jam,Moderate traffic,6
8966,41.95,-87.72,Accident,Minor,6
4552,41.82,-87.62,Accident,Unclassified,6
1614,41.730000000000004,-87.59,Hazard,Weather,6
1610,41.730000000000004,-87.59,Hazard,On road object,6
6472,41.88,-87.62,Accident,Major,6
3798,41.800000000000004,-87.69,Accident,Major,6
3689,41.800000000000004,-87.76,Hazard,On road,6
3710,41.800000000000004,-87.75,Hazard,Weather flood,6
3730,41.800000000000004,-87.73,Accident,Major,6
3765,41.800000000000004,-87.72,Jam,Moderate traffic,6
11224,42.02,-87.67,Hazard,On road traffic light fault,6
11220,42.02,-87.67,Hazard,On road car stopped,6
11197,42.01,-87.67,Hazard,On road car stopped,6
17,41.64,-87.58,Accident,Unclassified,6
50,41.65,-87.62,Accident,Unclassified,6
11134,42.01,-87.71000000000001,Jam,Moderate traffic,6
11131,42.01,-87.71000000000001,Hazard,Weather,6
11117,42.01,-87.78,Jam,Heavy traffic,6
79,41.65,-87.60000000000001,Hazard,On road,6
3719,41.800000000000004,-87.74,Hazard,On road construction,6
2767,41.77,-87.65,Hazard,On shoulder car stopped,5
2748,41.77,-87.66,Hazard,On road pot hole,5
2749,41.77,-87.66,Hazard,On road traffic light fault,5
4128,41.81,-87.69,Hazard,On road car stopped,5
7356,41.910000000000004,-87.7,Hazard,On road object,5
2854,41.77,-87.60000000000001,Accident,Unclassified,5
11061,42.0,-87.67,Hazard,Weather,5
11076,42.01,-87.87,Hazard,On shoulder car stopped,5
11086,42.01,-87.82000000000001,Hazard,On road emergency vehicle,5
11106,42.01,-87.81,Jam,Stand still traffic,5
5167,41.85,-87.75,Hazard,On road emergency vehicle,5
5171,41.85,-87.75,Jam,Heavy traffic,5
3779,41.800000000000004,-87.71000000000001,Hazard,Unclassified,5
7559,41.92,-87.8,Road_closed,Unclassified,5
7565,41.92,-87.79,Hazard,On road emergency vehicle,5
7587,41.92,-87.78,Hazard,On shoulder car stopped,5
2630,41.77,-87.73,Accident,Minor,5
7602,41.92,-87.77,Hazard,On road object,5
2621,41.77,-87.74,Hazard,On road traffic light fault,5
152,41.65,-87.56,Hazard,On road car stopped,5
155,41.65,-87.56,Hazard,On road traffic light fault,5
162,41.660000000000004,-87.65,Accident,Unclassified,5
11009,42.0,-87.69,Accident,Unclassified,5
5218,41.85,-87.72,Hazard,On road object,5
11018,42.0,-87.69,Hazard,Weather,5
4156,41.81,-87.67,Hazard,On road pot hole,5
4157,41.81,-87.67,Hazard,On road traffic light fault,5
7623,41.92,-87.76,Hazard,On road object,5
7626,41.92,-87.76,Hazard,On shoulder car stopped,5
7645,41.92,-87.75,Jam,Moderate traffic,5
7317,41.910000000000004,-87.72,Hazard,On shoulder car stopped,5
2593,41.77,-87.76,Jam,Unclassified,5
7657,41.92,-87.74,Hazard,On shoulder car stopped,5
10941,42.0,-87.79,Accident,Unclassified,5
10943,42.0,-87.79,Hazard,On road construction,5
10945,42.0,-87.79,Hazard,On shoulder car stopped,5
10947,42.0,-87.79,Jam,Unclassified,5
10948,42.0,-87.78,Accident,Unclassified,5
10952,42.0,-87.78,Hazard,Weather,5
10973,42.0,-87.71000000000001,Hazard,On road object,5
10977,42.0,-87.71000000000001,Hazard,Unclassified,5
6371,41.88,-87.67,Hazard,Weather,5
150,41.65,-87.56,Accident,Unclassified,5
151,41.65,-87.56,Hazard,On road,5
2565,41.77,-87.78,Jam,Heavy traffic,5
2576,41.77,-87.77,Hazard,On shoulder car stopped,5
4168,41.81,-87.66,Hazard,On road car stopped,5
7676,41.92,-87.73,Hazard,Weather flood,5
7687,41.92,-87.72,Hazard,On road emergency vehicle,5
181,41.660000000000004,-87.64,Hazard,On shoulder car stopped,5
186,41.660000000000004,-87.63,Accident,Unclassified,5
187,41.660000000000004,-87.63,Hazard,On road,5
10903,42.0,-87.83,Hazard,Unclassified,5
10908,42.0,-87.82000000000001,Accident,Unclassified,5
3731,41.800000000000004,-87.73,Accident,Minor,5
3712,41.800000000000004,-87.75,Jam,Moderate traffic,5
172,41.660000000000004,-87.65,Jam,Heavy traffic,5
173,41.660000000000004,-87.65,Jam,Stand still traffic,5
177,41.660000000000004,-87.64,Hazard,On road construction,5
7721,41.92,-87.7,Accident,Minor,5
7750,41.92,-87.69,Hazard,On road lane closed,5
2929,41.78,-87.81,Hazard,On road traffic light fault,5
2453,41.76,-87.60000000000001,Hazard,On road pot hole,5
2457,41.76,-87.60000000000001,Jam,Unclassified,5
2458,41.76,-87.60000000000001,Road_closed,Unclassified,5
7790,41.92,-87.67,Accident,Major,5
10795,41.99,-87.69,Accident,Minor,5
5061,41.84,-87.65,Hazard,On road ice,5
259,41.660000000000004,-87.56,Hazard,On road object,5
242,41.660000000000004,-87.59,Hazard,Unclassified,5
10837,41.99,-87.67,Accident,Major,5
201,41.660000000000004,-87.62,Jam,Heavy traffic,5
10867,41.99,-87.66,Hazard,On road traffic light fault,5
3671,41.800000000000004,-87.8,Accident,Major,5
5994,41.87,-87.69,Road_closed,Event,5
4185,41.81,-87.65,Hazard,On road pot hole,5
7820,41.92,-87.66,Hazard,On road emergency vehicle,5
2393,41.76,-87.63,Hazard,On road traffic light fault,5
2399,41.76,-87.63,Hazard,Weather flood,5
7841,41.92,-87.65,Hazard,On road traffic light fault,5
2372,41.76,-87.64,Hazard,On road object,5
7272,41.910000000000004,-87.75,Jam,Moderate traffic,5
2380,41.76,-87.64,Jam,Unclassified,5
5047,41.84,-87.66,Hazard,Weather fog,5
5037,41.84,-87.66,Hazard,On road ice,5
5287,41.85,-87.69,Road_closed,Unclassified,5
10727,41.99,-87.73,Jam,Moderate traffic,5
10736,41.99,-87.72,Hazard,On road emergency vehicle,5
10785,41.99,-87.7,Hazard,Unclassified,5
10794,41.99,-87.69,Accident,Major,5
7844,41.92,-87.65,Hazard,Weather,5
7853,41.92,-87.64,Accident,Major,5
4227,41.81,-87.63,Hazard,Weather flood,5
2365,41.76,-87.65,Jam,Stand still traffic,5
2371,41.76,-87.64,Hazard,On road construction,5
7904,41.93,-87.85000000000001,Hazard,On road object,5
2343,41.76,-87.66,Accident,Unclassified,5
6126,41.87,-87.63,Hazard,On road lane closed,5
2352,41.76,-87.66,Jam,Heavy traffic,5
7920,41.93,-87.84,Hazard,Unclassified,5
369,41.67,-87.58,Hazard,On road emergency vehicle,5
371,41.67,-87.58,Hazard,On shoulder car stopped,5
10684,41.99,-87.75,Hazard,Unclassified,5
6485,41.88,-87.62,Hazard,Weather,5
6497,41.89,-87.78,Hazard,On road,5
309,41.67,-87.64,Hazard,On road,5
7928,41.93,-87.83,Hazard,On road,5
7934,41.93,-87.83,Jam,Stand still traffic,5
7940,41.93,-87.82000000000001,Hazard,On road,5
2335,41.76,-87.67,Hazard,On road traffic light fault,5
5966,41.87,-87.7,Hazard,Unclassified,5
4233,41.81,-87.63,Road_closed,Unclassified,5
4234,41.81,-87.62,Accident,Unclassified,5
10617,41.99,-87.78,Hazard,On road pot hole,5
3660,41.79,-87.58,Hazard,On road pot hole,5
3661,41.79,-87.58,Hazard,On road traffic light fault,5
6500,41.89,-87.78,Hazard,On road pot hole,5
6502,41.89,-87.78,Jam,Heavy traffic,5
10650,41.99,-87.77,Road_closed,Event,5
359,41.67,-87.60000000000001,Hazard,Weather,5
7966,41.93,-87.81,Road_closed,Unclassified,5
7973,41.93,-87.8,Hazard,On road object,5
7993,41.93,-87.79,Hazard,On road traffic light fault,5
7994,41.93,-87.79,Hazard,On shoulder car stopped,5
8024,41.93,-87.77,Hazard,On road emergency vehicle,5
8028,41.93,-87.77,Hazard,On shoulder car stopped,5
7234,41.910000000000004,-87.77,Hazard,On road object,5
2289,41.76,-87.7,Jam,Heavy traffic,5
5943,41.87,-87.71000000000001,Hazard,Weather,5
5951,41.87,-87.71000000000001,Road_closed,Unclassified,5
8054,41.93,-87.76,Road_closed,Unclassified,5
8067,41.93,-87.75,Hazard,Weather flood,5
2269,41.76,-87.72,Jam,Stand still traffic,5
2273,41.76,-87.71000000000001,Hazard,On road construction,5
8081,41.93,-87.74,Hazard,On road object,5
8087,41.93,-87.74,Hazard,Weather flood,5
7209,41.910000000000004,-87.79,Road_closed,Unclassified,5
7217,41.910000000000004,-87.78,Hazard,On road traffic light fault,5
2254,41.76,-87.73,Hazard,On road lane closed,5
10564,41.99,-87.81,Hazard,Weather,5
5009,41.84,-87.67,Accident,Major,5
5306,41.85,-87.67,Accident,Major,5
4985,41.84,-87.69,Hazard,Weather,5
3647,41.79,-87.59,Jam,Moderate traffic,5
3626,41.79,-87.60000000000001,Hazard,Weather,5
5319,41.85,-87.67,Hazard,Weather flood,5
10596,41.99,-87.79,Hazard,On road emergency vehicle,5
3632,41.79,-87.60000000000001,Road_closed,Unclassified,5
6532,41.89,-87.76,Hazard,On shoulder car stopped,5
6533,41.89,-87.76,Hazard,Weather,5
4273,41.81,-87.60000000000001,Hazard,Weather fog,5
2231,41.76,-87.8,Hazard,On road pot hole,5
8125,41.93,-87.72,Hazard,Weather,5
2219,41.75,-87.57000000000001,Hazard,Weather,5
2198,41.75,-87.58,Accident,Unclassified,5
2200,41.75,-87.58,Hazard,On road construction,5
2180,41.75,-87.59,Accident,Minor,5
2985,41.78,-87.76,Hazard,Unclassified,5
